Review_Model,Competitor_Flag,HP_Class,Segment,Retailer,Comp_Model,Review_Date,Review_Name,Review_Rating,Review_Rating_Label,Review_Title,Review_Content,Seeding_Flag,Verified_Purchase_Flag,Promotion_Flag,Aggregation_Flag,People_Find_Helpful,Syndicated_Source,Response_Date,Response_Text,Response_Name,URL,Scraping_Date,Country,Orginal_Review,Orginal_Title,Orginal Title
HP DeskJet 4252e,No,Tassel Plus (Walmart),DeskJet,Walmart,Canon - TS 3522,7/18/2024,Jbrown317,4,4-5-star,Compact and functional,"[This review was collected as part of a promotion.] This printer is compact and easy to operate, the two paper dispenser is a plus! I like the top paper feeder because The paper placement is easier and no more bending the corners. I also like the wood feature I can print documents from a distance I don't need to be close to the printer just by using the printers app I can program it. The set up was simple and this printer is easy to lift and carry to a different area.",,,,,0,The Insiders,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66a8b4ebcf719a3e7c3b152b&url=https://www.walmart.com/reviews/product/5129928602?page=1,7/31/2024,US,,,
HP DeskJet 4252e,No,Tassel Plus (Walmart),DeskJet,Walmart,Canon - TS 3522,7/18/2024,mykindofmusic,5,4-5-star,Perfect for my small business,[This review was collected as part of a promotion.] This has transformed our small business and our home schooling. The quaily is above all else the ease of set up and clarity is perfection. It take 2 seconds to set up and then everything else is just smooth sailing. We have printed hundreds if papers in minutes and with no errors. I am in love with this printer,,,,,0,The Insiders,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66a8b4ebcf719a3e7c3b152b&url=https://www.walmart.com/reviews/product/5129928602?page=1,7/31/2024,US,,,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,Jordi P11,5,4-5-star,Very good price,"Good product for basic home use. Compatible with instant ink. Without problems for the Apple environment, and it can be sent to print from mobile phones or devices on the same network with great ease.",,Compra verificada,,,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=1&sortBy=recent,7/22/2024,Spain,,Muy bien de precio,
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,Hejmy,2,1-2-3-star,cheap and cheerful,"I'll start with the positives:- Incredibly easy to set up. You basically just plug it in and turn it on. Great, however, the printer is very clunky, and takes a good while before it decides to print. The paper feeder is quite tricky and if the paper is a millimeter askew, it just wont print at all!! If you don't mind all that, buy it, but I would also say that if you can afford to spend more, please do as I think it would be worthwhile!",,,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,7/22/2024,UK,,,
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,steve feniger,4,4-5-star,Functional basic printer,"Great price, below 40 pounds, relatively easy set up using the app on my iPhone. Too much pushing of ""ink supply"" system on monthly subscription plan. Didn't realise it only prints on one side of the page, which seems antiquated and very wasteful of paper. Am ok wit this compromise, given the price, but it should have been clearly stated in the product description. Amazon did a great job with next day delivery.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,7/22/2024,UK,,,
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,Ian,5,4-5-star,Good printer,"Works well, just cable connection to your pc as wireless connectivity with HP is a nightmare!",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,7/22/2024,UK,,,
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,philip j,5,4-5-star,Great. Printer for the money,Awesome printer for the money,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,7/22/2024,UK,,,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,Yoda,5,4-5-star,Excellent printer,"Very quick with excellent print, good for scanning and copying.",,Verified Purchase,,Style Name: HP DeskJet 2820ePattern Name: White/Grey,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-Included-Reliable/product-reviews/B0CFFC6LRR/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,7/22/2024,UK,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,Jermarkus Rozier,1,1-2-3-star,"good printer, but lies about the ink",I did not receive three months supply of ink. I’ve only used the cartridge one time maybe 20 pieces of paper and it’s already telling me to replace.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,Lottie,1,1-2-3-star,Bad batch,Order this twice and the ink register malfunctions both times,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,Robert,2,1-2-3-star,Impresora hp la lenta,Compre esta impresora hp pero no me siento cómodo con el funcionamiento es muy lenta cuando imprime algo tiene un retraso como de 20 a 30 segundo para imprimir y en el escaneo es peor super lenta aparte de que esta impresora de cartuchos la primera tinta que trae se termina muy rápido y los cartuchos cuestan lo mismo que me costo la impresora incluso los cartuchos podrían ser mas caro que la misma impresora,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,Kyle Boudreaux,3,1-2-3-star,Locks you into a subscription,"Beware, once you select a subscription, you are locked in to only using HP ink.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,Sydney,3,1-2-3-star,Great printer,"It did come scuffed up but otherwise its still great for me as a college student. The plug in the back to keep it on doesn’t stay in, like its not a tight fit like plugs should be. I had to hold it in the printer to make sure it worked.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,ki,4,4-5-star,great product,easy to use color are great the ink durability no jams,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,BawsMom,5,4-5-star,"Easy set up, works great","This was really quick and easy to set up, the app makes it a sinch. Everything works great, the print, the scan, it’s perfect for my work from home office.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,Radi,5,4-5-star,Funcional,Excellent,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 4255e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,7/19/2024,Joanne Beechner,1,1-2-3-star,Problems getting printer to print.,"I’m having a terrible, frustrating time with this printer.  I took the first one back because I couldn’t print anything. Having the same problem with the second one. After spending $100 for the Geek Squad to come to the house twice, I still have a problem. It will print, but it may take a few days for the documents to print.  Any ideas what I’m doing wrong and has anyone else had a problem like this?",,,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-Included-588S6A/product-reviews/B0CT2QHQVF/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 4255e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,7/19/2024,Great product set up easy,2,1-2-3-star,4200 HP printer/scanner,Had 3 computer people try to set this printer  scanner up on computer.  Did not work.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-Included-588S6A/product-reviews/B0CT2QHQVF/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 4255e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,7/19/2024,Banjo,2,1-2-3-star,Need an users guide,"This one is not as easy to use as my previous HP printer.  Am somewhat disappointed. Have no owners guide or how to book to help me with problems i am dealing with.  It looks good on my table, but doesn't work simple.  I would recommend another kind of printer.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-Included-588S6A/product-reviews/B0CT2QHQVF/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 4255e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,7/19/2024,Zero turn Driver,4,4-5-star,Easy to get started,Really just plug and play. Very nice looking.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-Included-588S6A/product-reviews/B0CT2QHQVF/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,7/19/2024,ShaneenN,5,4-5-star,Awesomeness,Needed a way to print from my phone without having a pc available this works great for that pretty easy set up!,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=1,7/22/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,7/19/2024,LorenaC,5,4-5-star,Great,It works great and for the price was reasonable. Was easy to setup,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=2,7/22/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,7/19/2024,CarolL,5,4-5-star,Miss,Works great! Clear print. Can print from anywhere.,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=2,7/22/2024,US,,,
HP DeskJet 4255e,No,Tassel Plus,DeskJet,Best Buy,Canon PIXMA MG3620,7/19/2024,Dec55,4,4-5-star,Good for home office,"It works fine for a home office, it does go thru ink quickly.  Not bad for the price.",,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-4255e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6575024?variant=A&page=1,7/22/2024,US,,,
HP DeskJet 4255e,No,Tassel Plus,DeskJet,Best Buy,Canon PIXMA MG3620,7/19/2024,HectorP,5,4-5-star,HP - DeskJet 4255e Wireless Printer,Love it easy to use perfect for work easy installment,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-4255e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6575024?variant=A&page=2,7/22/2024,US,,,
HP DeskJet 4255e,No,Tassel Plus,DeskJet,Best Buy,Canon PIXMA MG3620,7/19/2024,CharleneP,1,1-2-3-star,New printer problems,I contacted HP support four times and they couldn't resolve the problem with my new printer. I had to contact my computer guy to finally solve the problem.,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-4255e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6575024?variant=A&page=3,7/22/2024,US,,,
HP DeskJet 4252e,No,Tassel Plus (Walmart),DeskJet,Walmart,Canon - TS 3522,7/19/2024,DeniseB,1,1-2-3-star,Total piece of crap,The product is a piece of crap. I've had nothing but problems with it since I purchased it. I mostly printed test sheets because it never worked right. I'm over wasting my time with trying to get this printer to work. I'm uninstalling it again and throwing it in the trash. A complete waste of time and money.,,,,,0,,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66947d1ec375e01129952fd3&url=https://www.walmart.com/reviews/product/5129928602?page=6,7/22/2024,US,,,
HP DeskJet 2852e,No,Tassel Base (Walmart),DeskJet,Walmart,Canon - TS 3522,7/19/2024,Chelle,5,4-5-star,Perfect,Printer works great. Just didn't remember to buy paper 😕,,,,,0,,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66947d1ec375e01129952fd3&url=https://www.walmart.com/reviews/product/5129928603?page=9,7/22/2024,US,,,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,Client d'Amazon,1,1-2-3-star,HP,very disapointed????????,,Compra verificada,,,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=one_star&pageNumber=5&sortBy=recent,7/26/2024,Spain,,HP,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/19/2024,Christian Composto,2,1-2-3-star,Requires app to print,"2 stars simply for the required app. Things can’t be simple like before . Bought this for a work computer but can’t use it because you need an hp app to use which is an issue for work. Even for my mobile printing they want you to have an app and other BS . I’m sure the printing is good , but the hoops you have to jump through isn’t worth it in my opinion . On top of that they want to farm your data . About to return sorry HP. I’m going on 1 hour trying to get this set up",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,7/26/2024,US,,,
HP DeskJet 4252e,No,Tassel Plus (Walmart),DeskJet,Walmart,Canon - TS 3522,7/19/2024,kassandra,5,4-5-star,Love it,Good product small enough for my office but doesn't take up that much space,,,,,0,,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66a30504ab5d330b67796f7a&url=https://www.walmart.com/reviews/product/5129928602?page=5,7/26/2024,US,,,
HP DeskJet 4252e,No,Tassel Plus (Walmart),DeskJet,Walmart,Canon - TS 3522,7/19/2024,WalmartCustomer,5,4-5-star,,Everything was as described,,,,,0,,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66a30504ab5d330b67796f7a&url=https://www.walmart.com/reviews/product/5129928602?page=5,7/26/2024,US,,,
HP DeskJet 2852e,No,Tassel Base (Walmart),DeskJet,Walmart,Canon - TS 3522,7/19/2024,Amanda,5,4-5-star,best printer ever!,this printer was super easy to set up. I bought it specifically so I could print things from my phone. very easy to do. The monthly subscription of the ink is awesome too.,,,,,0,,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66a30504ab5d330b67796f7a&url=https://www.walmart.com/reviews/product/5129928603?page=6,7/26/2024,US,,,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,7/19/2024,Soporttec S.,5,4-5-star,Free ink when you sign up for Instant Ink and 1 extra month with code jg5tcv,"It is a good purchase option, with good print quality and also if you register for instant ink you have a few months of free printing up to 700 pages per month and if you do not use them you accumulate up to 2100 pages. The printer is responsible for ordering cartridges from HP that will be delivered to your home so that you do not run out of ink. Also if you use the code jg5tcv when registering you will have an additional month. After your free trial period you have several plans depending on your needs from €1.49/month. Although you can recommend the service to other people, so you can get an additional month free for each person who registers.",,,,,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=1&sortBy=recent,7/27/2024,Spain,,Tinta gratis al registrarte a Instant Ink y 1 mes adicional con el código jg5tcv,
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/20/2024,proggy,3,1-2-3-star,NOT FOR THE TECHNICALLY INEPT !,"Took me hours to get it to connect to the internet, the manuals provided are prettymuch of no help at all, if like me you are not too computer savvy best to avoid,actually prints nicely when finally set up.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,7/22/2024,UK,,,
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/20/2024,john hall,5,4-5-star,So far so good,So far so good,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,7/22/2024,UK,,,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/20/2024,Michelle Şahin,1,1-2-3-star,Gave us a returned package,"A returned package was given to us and the warranty was nearly expired, no ink cartridges and the 3 months of instant ink was used.",,Verified Purchase,,Style Name: HP DeskJet 2820ePattern Name: White/Grey,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-Included-Reliable/product-reviews/B0CFFC6LRR/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,7/22/2024,UK,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/20/2024,peteygrizz,1,1-2-3-star,Terrible Customer Service,"The printer comes with no instructions. Once set up it seems easy to use, except that it regularly goes offline and won’t reconnect without downloading drivers. Haven’t even had it a month and it has already been down three times. I am so over it. Tried their customer service, they wanted to blame my PC(even though I was trying to print from their iPhone app) and then told me it would be $60 to talk to a tech to fix it. No thanks. Sending it back.",,Verified Purchase,,Style: New Version,2,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/20/2024,Jstn,1,1-2-3-star,"Pésima conexión, todo mal en esta impresora","No se los recomiendo si quieren evitar enfados con la conexión hacia tu pc o celular es difícil entender esta impresora, no imprime fácilmente desde el celular. No se los recomiendo para nada",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/20/2024,Christine Gilchrist,1,1-2-3-star,Wifi,Can't  connect to wifi. Been trying for two days reading all the help guides.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/20/2024,DJ,1,1-2-3-star,"Horrible printer! I have a life, but HP doesn't know that!","I have been able to print out one piece of material. I could not get it to work. We called support (which is difficult to get thru to) and it turns out that the black cartridge is bad. We did a zoom and he did get 1 more sheet to print out, but it is not printing now and I have spent almost 2 days total to get this crapper working. I got it because it's tax time for me, but it is worthless and I am sending it back!",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/20/2024,Tonia Narverud,3,1-2-3-star,Faulty power cord,"Power cord too loose to connect to printer and stay put, had to replace. Can't just ask for them to replace the connecting cord, have to return the entire printer. Printer seems to work great, with new cord provided by me. Boo. Might be a trend, worth mentioning.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/20/2024,DYY,3,1-2-3-star,Beware of HP+,"When setting up your printer, if you choose to make it a HP+ printer, you'll be only allowed to use HP ink cartridge. That is, a $49 printer using a pair of cartridge at $53! You may join instant ink program to save some, but for a casual user who doesn't print a lot, locking into a monthly subscription is too restrictive. I'd rather purchase OEM cartridge at a much lower price when I need it.Note that HP+ is a contract that you can't back out. So I have to return the printer just to get out of it.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 4255e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,7/20/2024,MaryCatherine Patterson,1,1-2-3-star,Worst Pinter Ever,I have had nothing but issues with this printer and will be contacting HP. Extremely disappointed!,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-Included-588S6A/product-reviews/B0CT2QHQVF/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 4255e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,7/20/2024,BellaBelle,5,4-5-star,Gets the job done,"So far so good.  For the value, it is a fairly decent printer.  Setup was easy and the printing output works well for our needs currently.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-Included-588S6A/product-reviews/B0CT2QHQVF/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,7/22/2024,US,,,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/20/2024,Rolf Lutz,2,1-2-3-star,Ink cartridge empty in new device,"Unfortunately, a test after unpacking was not possible, ink cartridge dried out or empty. This should not happen.",,Compra verificada,,,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=two_star&pageNumber=2&sortBy=recent,7/26/2024,Spain,,Tintenpatrone in neuem Gerät leer,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,7/20/2024,Romina Ponticelli,2,1-2-3-star,Incorrect packaging,"The printer is perfect, nothing to say. But at the time of purchase I was asked (by ticking the box) if I wanted to receive the item only with the original box or with packaging (therefore another box outside the original one of the printer) box arrived, but without packaging, the person who was supposed to receive it as a gift opened the courier and then saw the gift!! If there was no packaging I would have organized myself and waited for the courier but knowing that the package would arrive packaged, I was ready Don't worry. Never trust again.",,Compra verificada,,,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=two_star&pageNumber=2&sortBy=recent,7/26/2024,Spain,,Imballaggio errato,
