Review_Model,Competitor_Flag,HP_Class,Segment,Retailer,Comp_Model,Review_Date,Review_Name,Review_Rating,Review_Title,Review_Content,Seeding_Flag,Verified_Purchase_Flag,Promotion_Flag,Aggregation_Flag,People_Find_Helpful,Syndicated_Source,Response_Date,Response_Text,Response_Name,URL,Scraping_Date,Country,Review_Rating_Label
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-24,Jay,3,Works only on WiFi,Works only on WiFi... on hot-spots not a chance... poor solution 😕,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-14,Muhammad Ahmed Ijaz,3,Its alright,"It is good printer, value to money, it got scanner as well, only thing I didnt liked is when it prints the paper felld down.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-24,S. Lucas,3,Beware if you are using this with an ipad,"On receiving this item set up was very easy, using the App. It worked perfectly at first. The next day I tried to use it again and it didn’t want to communicate properly with my iPad. It showed as connected in WiFi, but wasn’t sending the print request to the printer. After much trying and failing to get it to work I eventually phoned HP and spent an hour trying to resolve the problem. They eventually advised I speak to Apple. They did help me reset the settings. I couldn’t at first delete the app. When I did get it deleted and reinstalled, I reloaded the printer and it worked. The next day same problem. After that I decided to return it.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,2,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-22,Valentina,3,It’s ok for the prize,"Something takes ages to print, but for the prize it’s ok.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-20,proggy,3,NOT FOR THE TECHNICALLY INEPT !,"Took me hours to get it to connect to the internet, the manuals provided are prettymuch of no help at all, if like me you are not too computer savvy best to avoid,actually prints nicely when finally set up.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-17,Bogdan P.,3,Need a subscription for it to work,"It sucks that I cannot use it to its full capabilities without paying 6 pounds a month, rather than that it does the job, its a printer and scanner.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-15,Chris Brock,3,Ink lasts about five minutes,The ink ran out very quickly – not surprised at all given the size of the ink cartridges. But I wasn't even doing a lot of printing. A bit disappointed.,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-12,Princess_G,3,Hp printer,This printers ok but u hav to hav a good constant WiFi connection to be able to print.,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-11,Steve B,3,May not enrol with an iPhone,"Printer works great! Good quality prints and quick print speed. I  Gave it a low score however because I had big problems trying to enrol with the “Instant Ink” supply. The HP printer software doesn’t appear to facilitate completion if you’re using an IPhone, but does enable wireless printing with an IPhone. I finally enrolled with “Instant Ink”using an iPad.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,3,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-01,Ken Mcdougall,3,"Arrived broken, bottom tray had snapped off","Unfrotunately, when I opened the box found the bottom try had broken off this iss the papper out try. Looked for an email or contact but could not see one on te amizon site.Otherwise the printer looks good, just to fire it up soon",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-06-17,Sheena maddock,3,No draft option,Uses up loads of ink as the 300dpi doesn’t engage.,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-06-16,PHUNDEK,3,Nice,The ink goes down easily,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-06-13,J666,3,Fairy simple set-up,"Wasn't too bad, didn't take too long, I found it quite straightforward all in all.The delivery process left alot to be desired though unfortunately, the delivery driver was absolutely unprofessional - very rude indeed. I have made a complaint against him.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-06-05,Lara,3,Fine printer but SUCH a hassle to install,Claims to be very clever with Wi-Fi etc but keeps pushing you to make an account etc and you need to download driver software like it’s 2010,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-05-30,Lynn Evans,3,Supplied ink was useless!,"I set up my new printer, all ready to go.  I've printed about 20 pages, max and it stopped printing anything but blank pages.  I followed all the instructions, troubleshooting advice etc but nothing worked.  Printer shows ink as still half full.  Last resort tried removing the ink cartridges that were supplied with the printer and replaced with ones I bought myself and it worked.  Not impressed with the fact that it comes with ink but to be honest it was pretty useless.  I'll see how I get on with the new ones.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,2,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-05-21,Benay79,3,It’s ok,"Bought this to replace a canon printer and liked how it looked etc. when it comes to printing though I’m not that impressed. The quality of the prints are fine and it’s quick but it’s just a faff getting the thing to actually print.I do most my printing via Bluetooth from my phone and this printer is very limiter compared to my really old Canon. Before I could select the printer from the phone and change the size of what I wanted to print in 1% increments, ie zoom in or out to increase or shrink it. This printer it just gives you a few default sizes. There is an app you can use which gives you a few extra sizes like photo sizes but again these are default. There is a pain staking way of pasting a photo or document onto a page and then dragging the corners to change its size but it’s very long winded and fiddly. The other issue is getting the damn thing to actually print sometimes. You press print and nothing happens. After waiting ages you press print again thinking it’s not working and it says printer busy. But it seems to be busy for ever. It’s quicker to turn it off an on again and start again. Hmmm.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,10,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-05-12,J. Holmes,3,Back-up lets it down,"Had it a while now but recently it has shown a reluctance to print black, either text or pictures, the HP helpline was a waste of time, the automated 'chat' answers failed miserably and being on a 'contract' for automatic replacement cartridges meant I couldnt fault find by substituting cartridges, I was seriously considering ditching HP for another brand then in desperation had a closer look at the troublesome black cartridge, a thin metallic strip, similar to the one in a five pound note, had a partial smear of dried ink, after wiping it clean with a damp cloth I have black working perfectly again.Just discovered it will not load A4 photo paper, maybe its not flexible enough to pass through the drive rollers",,,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-05-03,Kindle Customer,3,"Very slow,","Bought for home use, but operates very slowly.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-05-02,ria,3,Seemed to work well,Ink ran out after a few pages. A bit disappointing,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-04-27,gwyndaf davies,3,Better information,"It's not as easy to set up, to change the cartridge you need small fingers",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-04-19,Amazon Customer,3,Wi-Fi and colour copying the,"First printer did not work after buying 2 new ink  cartridges to try and get it working as I urgently needed to send  a copy of old photos to a relative,HP have sent new printer and I have returned the malfunction machine, new printer OK",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-04-13,Rolfie Roberto,3,Another useless printer,It really doesn't matter what make or model they are. Printers are rubbish. Worked great on first install. Needed it 2 days later and it decided to throw a hissy fit and refuse to connect.The tech for these things hasn't changed in over 20 years. Same problems same frustrations and I've tried them all. It's just a money making scam for the ink sales.,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-04-12,Carol Anderson,3,Nightmare to set up,Took 2-3 hours to set it up a complete nightmare I always have hp printers never had problems beforeIt’s very cheaply made hence price I think,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-02-26,Crog,3,Hp printrt,"Does what it says, no frills",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-02-13,Ash B.,3,Painful setup,"You have to subscribe to HP ink in order to even use the test cartridges that come with it. I appreciate this is free for 3 months however, if you don't subscribe you can't complete the setup. The test cartridges that came with it were both damaged and i then had to wait 10days for hp to send replacement ones. My advice would be to buy standard alone cartridges when ordering this if you don't want the hassle of the subscription to HP or if your in a hurry to immediately start printing.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,4,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-02-13,irene thomson,3,not so easy to set up,Still haven't been able to set up printer this new printers are ok for people that know what they doing  but for older people like me its not so easy so I have given up on this printer and gone back to old hp printer. I think I NEED A PRINTER THAT HAS A CD SET UP.,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-02-08,N66,3,Why is this so difficult to connect to WIFI?,"Set up is simple other than connecting the thing to wifi - watched 2 youtube videos, read the instructions backwards and forwards, 2 hours later, can't do it!",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-01-26,Anonymous,3,SETUP IS LITERALLY A NIGHTMARE,"IT IS LITERALLY IMPOSSIBLE TO SETUP WIRELESSLY! Dont bother following their rubbish app, it doesnt work... considering printers have been around for 40+ years these guys still struggle to make them! Its just so good! Ignore all the rubbish, download HP easy start instead and insert a USB cable, the easiest most simple way to setup...  thank me later.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,17,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-06-14,JUAN JOSE,3,,ESPERABA UN PRODUCTO MEJOR .LAS FOTOCOPIAS DE FORMA DIRECTA LENTO PERO POR EL PRECIO ME CONFORMO. EL ESCANER LO REALIZO MEJOR CON OTRO PROGRAMA QUE NOES DE HP.HP ES UNA EMPRESA DE MUCHO PRESTIGIO ESTE PRODUCTO NO ESTA A SU NIVEL LO SIENTO.,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,2,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-10-17,UK,1-2-3-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-14,elizabeth,4,Takes time to install,Well ordered and this took me 2 hours to set up. I got everything connected but still it wouldn’t print!!So rang hp customer services and very helpful. She got me all sorted. Had to switch my phone off and on and disconnect cable. Then it worked. Then she sorted out my laptop. Got IP address and all good to go. But if you aren’t IT minded it is harder to do. But don’t give up it only took me 2 hours 🤣🤣🤣,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-11,Vishal M.,4,Nice printer,Printer is good easy to set up only thing which annoyed me bought printer used but come with no ink which meant I had to go Argos and buy ink as I needed to print asap did not state there would be no ink,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-07,MIRRIAN KINGS,4,Love it,Easy to use,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-04,VixEvo,4,It's a printer,It does what it's meant to.Does seem to go through ink quickly though,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-02,Carol,4,It's hard but ....,"It's hard to set it up, practice for few hours then get easier to use it",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-01,philip heighway,4,Good for home use.,Following the online set up is challenging.,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,2,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-29,Ollarsleek™,4,Quality to its name,Nice and convenient to install and connect with other devices,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-23,Ann A.,4,nothing there to stop printed docs flying onto the floor,where is the extension for paper to stack after printing,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,2,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-19,Robert amor,4,Arrived on time,Great product scans well,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-18,clare hannah,4,Does the job,Seems okay for the money so far,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-17,chris gg,4,Good value printer,"Not long had this item, but managed to set it up without too much bother. Can't grumble at the price. The top-load printer might be less convenient for some than a bottom loader, which I used to have with my previous HP Photosmart C4400. The old printer was no longer able to function, due to obsolete software and didn't work with my new PC. It had done me for around 25 years. With the top loader, it only seems to take a few pages at a time. When printing off 2 pages, I had to remind it to print the second sheet...maybe it was jammed. If you want to print a dozen or more sheets at a time it might have trouble. For my very light use, it fits the bill OK.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,2,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=four_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-15,Dave Hornsby,4,Works,"Lovely prints, ink a bit dear",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=four_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-12,michele etteridge,4,Good price.,"Nice and compact and straightforward. I've scanned some stuff and it very quick. I haven't managed to get it to print from my phone yet, but it's probably me",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,8,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=four_star&sortBy=recent,2024-10-17,UK,4-5-star
