Review_Model,Competitor_Flag,HP_Class,Segment,Retailer,Comp_Model,Review_Date,Review_Name,Review_Rating,Review_Title,Review_Content,Seeding_Flag,Verified_Purchase_Flag,Promotion_Flag,Aggregation_Flag,People_Find_Helpful,Syndicated_Source,Response_Date,Response_Text,Response_Name,URL,Scraping_Date,Country,Review_Rating_Label
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-09,Michael,2,wireless printing capabilities are absolutely trash,"Print quality is fine, fast and with the usual downsides (expensive ink cartridges, about 15-20 cents per page). I do appreciate the support for single-black-cartridge mode, to avoid wasting color ink on ""fancy grayscale"" print settings (we don't need color printing anyway).Scan and copy functionality is fine.However, dealing with getting the printer to actually run a print job is infuriating. Over a Wi-Fi connection from my Windows 11 computer, trying to print something NEVER works the first time. I also have the HP Smart app installed but there is never any error message that shows up there. I have definitely updated all drivers, firmware, Windows updates, etc. It usually takes me about 20-30 minutes of troubleshooting with several of the below strategies (wasting time and extra test pages and ink) before I can finally get something to print:- printer does not wake from sleep mode, need to push power button to do so- restart printer by turning off and on- turn printer's wireless connection off and on using the Wi-Fi button- try printing a test page from Windows settings- try running the Windows troubleshooter- ""retry"" option in the Windows print queue- delete job from print queue and print the document again- remove printer from Windows list of devices and add it againAfter consistently dealing with this for over a year I finally decided to give up and purchase a USB-B cable to print using a wired connection. I have not tried this yet, hopefully it works, but I really wouldn't be surprised if it doesn't.I have had other HP printers in the past and they absolutely do not have so many problems with receiving jobs. This is probably just a crappy product line.",,,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-09,Liana Nunziato,2,DO NOT BUY,"Update:You have to print through the HP Smart app. In other words, if you are on a website or file and click print and select the printer it will not work. If you are on a website or file and you select print with HP Smart App it will not work. You have to go into the app and open the file in order to print——I purchased this printer thinking it would be an affordable option when I only need to print a couple items on a rare occasion.First con, on setup the app wants you to have a subscription to monitor your ink usage and send you ink refills. The subscription is not worth it when you are printing only a couple things every few weeks. I declined it which may be the real issue behind the next issue.Second it is almost impossible to send documents to this printer on any device. The app on my phone, which says the printer is available and ready, will quickly get an error anytime you send something saying you don’t have paper loaded when you do or some other error like the printer is now offline.I wish that I hadn’t gotten this printer at all and invested in something from another company.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-05,Carole Warner,2,Buyer beware!  This printer ONLY sets up and works wirelessly on a 2G internet speed.,"If you have 5G internet speed, you are out of luck.  You can only use the printer with a USB cable, without the wireless function and without the 3 month ink supply offer because you cannot set it up per the enclosed instructions. You can only get the ink offer if you set it up wirelessly which you cannot do if you don't have a 2G (old) connection.  I opened the ink cartridges before discovering this unfortunate fact so could no longer return the printer. Total waste of money!",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-05,Christine B,2,Terrible,Terrible printer. Purchased 2 of them. Both had problems working. Returned them both.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-03,Rick,2,Not working after few weeks,Rollers started sticking the paper wrong directions and do not know how to fix but for a new printer shouldn’t have that problem,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-03,Isaac Villasenor,2,Amazon buy,Scanner sucks and connections horrible only good for printing got to have a compatible wifi for Bluetooth to work can't be to high,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-03,momsquam,2,wireless printer,"I returned this printer.  I do not need an expensive high quality printer. I do want a printer that is easy to use and prints fairly decent.  I didn't find this printer to be 'easy' to set up but wasn't horrible.  It did become a nightmare to print anything after the set up.  I have a mac book, and an iphone.  Everytime I tried to print from any device I had to power the printer down and restart it.  When it does print its fairly slow, but prints a decent copy.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-02,Rachelle L,2,Paper holder broke,"This printer was so hard to get compatible with a Mac. The app you have to download seems like it keeps asking you to long in no matter what settings you click or opens ups a browser that is deemed “unsafe”. The AirPrint wireless print is not intuitive, I had to try several times to sync to the printer network just to print form my laptop since it refused to print while it was on the same network as me. The paper holder back tray also popped of while unboxing so be extremely gentle. We were fed up with our other printer and this one is almost worse to just get an easy set up to print.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-02,Elizondo,2,Wifi,I had a hard time setting it up. I don't like the wireless connection,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-01,mom review,2,Why,"I have set it up. It printed from my phone. I tried to print from my MAC but MAC, which has found every printer from the past, can't seem to find this one.It's a sleek & pretty clean design, but even when I tried to print from my phone the next day, it became too much of a 'project', as it wasn't working.I will try again in a few days when I am more patient, and maybe I'll change this review.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-01,Doris Eldridge,2,worst,worst printer I ever bought,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-30,Nina,2,Meh,"Constantly disconnects, never wakes up to print, doesn’t have double sided print options…I’m so disappointed!!",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-29,Emma,2,Not the best,"Really not the best printer, even for the price. I can only get it to print in color from their stupid app, which is beyond annoying. It feels like it uses a lot more ink than other printers I've had as well. I guess it works for the most part though, but I can't say I'd recommend getting it.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-28,Lady Blue,2,My worst purchase ever!,Printing is not up to par!  Doesn't hold enough paper and and I constantly have to deal with faded color copies of paperwork.  I miss my old HP printer and this needs to go back....total waste of money!,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-28,crivera,2,Printer was easy to setup. Thats about the end of the positive.,"Otherwise, this printer is just good enough to use, and just bad enough to hate it every time you try and use it. This printer is very finicky and does not always print the document or will print out a blank page. I regret not splurging for a higher quality printer. Also the printer showed up with 1/2 empty ink cartridges. I would have returned it but the return window was too small to realize these issues.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-27,Midiala Rodriguez,2,La tinta que trae solo dura 5 o 6 copias,La tinta que trae incluida no dura nada solo 5 o 6 copias,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-26,Samantha E,2,Set Up Process Frustrating,"They will hound you to activate and enroll in HP+ during the set up process. It’s beyond annoying, I do not need another pointless account to keep track of just so I can print something 3-4 times a year.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-25,Lucy B,2,Does not work wirelessly all the time,"I purchased it to send my work wirelessly via my phone, and 80 % of the time is not working.Also paper jams often.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-25,Anthony D'Alessio,2,Sadly disapointed,In todays techy world HP lacks how to actually connect wirelessly.  The company bought this and is going to keep it but we had to buy cables to plug it in since it only connects to 2.4Gz wireless connection.  Our tech department along with HP tried everything to get it to connect wirelessly and no go...  Even the Best Buys guys said that this was a common HP issue.  Very sad to see HP doing so horrible in this wireless world!,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-25,N.E.,2,Horrible set up process.,"We've been spending the last 3 hours trying to get this seemingly basic printer to work. We finally got it going and now can't get it to work again. Constant errors. If it's not one thing, it's another. I don't recommend this garbage at all. Considering HP is a well known company with otherwise useful products, this isn't one of them. Probably will end up returning it. We bought this because it was on sale, and now we can see why. Won't be buying another printer like it and will absolutely go to a different company that can have reliable equipment and not some cheap piece of trash with faulty set ups and bad connection. Go ahead and spend the extra money on something else that works. Cheap = worthless.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=two_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-17,LUCINDA GUILLOT,3,Do not buy!,The printer works great; but it is almost impossible to find replacement ink cartridges unless you go through their own very expensive monthly program. I have had so many HP printers in the past and was so pleased until they sneakily made it impossible to buy a replacement ink cartridge other than their own brand. I had to send back 5 different replacement ink cartridges to Amazon that were advertised to work with this new printer. I can’t wait to replace this inconvenient printer. Never again will I go with HP!,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-14,Jeannetta,3,Good product Ink goes Very fast,"Good price for a decent print quality however, the end goes extremely fast and is expensive to replace",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-07,T,3,Printing,"Everything is good especially the delivery. However, while printing, the printer itself is super slow but, color ink and black ink works perfectly",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-03,Amazon Customer,3,NO FREE INK,"NO 3 MONTHS FREE INK. Cartridges included are ONLY FOR SETUP. So, enough for 8 or so pages.MONTHLY FEE for FREE INK,  auto delivery on ink every 3 months. Lots of problems with set up.3.5 hoursThen, call you back in 24 hours.Shop around. Read fine print. Read everything.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-03,Kim M.,3,"Ink deal , ink sent was empty cartridges","The product itself is working fine, the original ink with package was fine. The free ink for 3 months deal the next ink sent was empty and did not work.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-03,Alec Bates,3,Be aware: Subscription Printer,"Ill make it short and sweet. Ive had this printer for about 6 months. In terms of functionality, this printer has worked really well for me. Never had any issues with connectivity or even the hp printer software. The only issue (someone else used this term well), this printer is not yours after you buy it. It is essentially a rental. If you do not have a currently active instant ink subscription service going, hp software will not allow you to print anything. Now, the service is relatively inexpensive. About $6 or $7 a month and Ive never been in a spot where I am out of ink. But for those of us who only print a few pages a couple of days out if the month, this will not be the best printer to get. Ive had a payment not go through once due to me getting a new debit card and it took me a good 20 minutes to get it up and going again after changing my payment info. Doesn’t matter how many pages you printed, how much ink you have used. You’re giving them $6 and swapping out your hardly used ink carts for new ones or else you will not be allowed to use the printer. Pretty shady if you ask me and im not comfortable with the way they can remotely prevent you from using your printer that you already purchased. Ill be continuing to use mine until i can eventually afford something that is better fit for less frequent printing/cart replacements but if you’re reading this. Id recommend avoiding any hp printer that requires you to have an instant ink subscription.",,,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-31,millerj,3,Misleading Advertising,"I love HP products. The printer arrived on time. It's the perfect size for my space. I already have a large Brothet printer for large jobs... I just needed something small for smaller jobs. It looks great, and works great right out of the box. Set up was easy. With that said, I gave 3 stars because I would have bought a different model if this one wasn't offering free ink for 3 months. This is very misleading. They want you to set up automatic subscription for replacement ink. Also, the 1 free ink that came with it only made 20 copies... so disappointed. If it wasn't already set up, I'd send it back.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-28,nodrog,3,You get what you pay for,Good print quality but very difficult to set up software with Android devices and only works on 2G networks!! What's with that??,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-27,janne1845,3,HP Printer,Good price for home use.  Not easy to install.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-26,Travelgirl,3,Eats Ink Up Quickly!,"This printer is good for people who occasionally need a printer but not for someone who uses it daily or frequently. It runs out of ink quickly. Also, if you need to scan you have to scan 1 page at a time, it will take a while if you need multiple pages.",,,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-25,Iris,3,Does not connect to Wifi,This printer is cute but if you are older or not ad tech savvy this is kind of difícil to set up. I'm young and some what tech savvy and still can't get this printer connected. It keeps saying no connections and I have to keep turning it of and on and wasting paper ans ink printing the wifi instructions because that is the only way. The app works if you connected to your wifi first then loging in and connecting to the printer still don't fully connect. Then I've had the printer less than a month and barely printed 20 pages and I'm already out of ink then I go and connect it to get that instead ink 3 months free of cartridge and it kept telling me since I cannot connect the printer it won't sent it. So I tried connecting the printer on my phone will having the app loaded on my computer and it still won't connected I've just had alot of trouble with this printer and I'm going to exchange it for a diferent brand,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-24,Kim,3,Ink that comes with printer is not compatible.,Printer shows E0 unsuitable cartridge.That’s the ink that came with printer.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-24,Joanie Boone,3,Product did not work with network.,Printer did not recognize our wireless network!,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-23,Olga E Rudolph,3,Very basic and flimsy,Got as a present. Feels cheap and not great quality.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-21,Joy H.,3,Printer,Hard to setup but I was in a hurry. Just moved so I will try again. Test page printed nicely. Speed is decent.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-20,D.B. Haler,3,Better order ink now!,The printer works ok now that we got past the wonky software set-up. Best be aware: go ahead and order ink cartridges now. They sent cartridges that needed replacement after ten (10) sheets of printing:(,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-18,Jess Mc,3,Works ok,"You get what you pay for here. It works good enough in a pinch but the prints aren’t clear. Text is pretty blurry but still legible for the most part. Also very slow command connection so it takes like 5 minutes for it to print after telling it to do so via WiFi/Bluetooth. The printing itself is also very slow. Setup was a little confusing as well but we figured it out. I do like that it came with ink included and doubles as a scanner and copier. For the price, I guess I shouldn’t have expected much better.",,Verified Purchase,,Style: New Version,2,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-17,Abigail Vangsnes,3,Trouble connecting,"I was disappointed when this printer wanted me to purchase a monthly subscription plan. I bypassed that option, but the printer doesn’t work well. It needs to be turned off and back on any time I need to print something. I won’t be buying from this company again.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-13,K,3,Wireless operations are compatible with 2.4 GHz operations only,"Make sure you read the details before purchasing or you too might be very unhappy. Compatible with 2.4 GHz WIRELESS NETWORKS only. This means if your home has a 5GHz network, you might want to be sure you have the option of turning on a 2.4 so you can switch when you need to print.Or always run your home computer on a slower 2.4 wifi connection? Thanks HP. This is not at all helpful.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-13,Gene Shk,3,Low speed and need 2.4g system,Unfortunately this model won’t work with high speed internetAlso once you are able to connect it it prints fairly slow even though the quality is goodIf I had to buy again o would go with a different modelThe size is okey it’s not tiny but not bulky either,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
